Tweet,Pos,Neg
"destructive president a new book about obama by drpaulfick shows president obama and his drug abuse   httptcowqbha60z
",0.0,-0.11764705882352941
"rt peytonshead if mitt romney can find a way to blame this on obama hell win in a landslide mnf
",0.0,-0.1
"rt reality1 obamas disastrous domestic amp foreign policies amp those who shield them httptcolmpowyqc
",0.0,-0.07142857142857142
"rt mrswayz crazy thing is mitt romney would probably vote for obama too
",0.0,-0.07692307692307693
"rt comedypedia jay z and beyonce had a 4 million dollar dinner with president obamawtf they eat fresh dinosaur
",0.05263157894736842,0.0
"rt sunshineejc obama has written personal checks to struggling americans httptcoua8u4v0n  obama2012
",0.0,0.0
"unlvcr obamas fake nativity story comes to an end its over the proof frank marshall davis is os real dad  httptco4tjo1tvw
",0.09523809523809523,-0.047619047619047616
"borrowed from whitney1 1 dead us ambassador = 1 more 911 attack the first successful one since 91101 under obama
",0.05,-0.1
"madonna made a great speech about voting for obama and marriage equality she had the word obama written on her back the crowd loved it
",0.08,0.0
"howard stern exposes obama supporters 2012 httptco0axeapqi via youtube
",0.0,-0.1111111111111111
"propozycje sztabu prezydenta obama dla prezydenta komorowski       httptcoj47mqqsj httptcowartoosc
",0.0,0.0
"this dumb ass itweetunspok3n is in jail for threatening to kill obama lol coons will be ratchet
",0.058823529411764705,-0.11764705882352941
"rt saxxskwerl this has been the plan all along leaders of kc muslim group petition obama to limit free speech of american citizens  
",0.043478260869565216,-0.043478260869565216
"women business morning digest obama warns iran on nuclear bid containment no option httptcotmoi5ww3 money pleasert
",0.0,0.0
"rt grammy620 obamas war on coal claims another 1200 jobs americans cant afford 4 more yrs of this httptcosmqrsrje pa oh pi 
",0.0,-0.045454545454545456
"obama aint meeting with no foreign anybody until after he wins until then suckit foxnew morningjoe chucktodd wolfblitzer
",0.0,0.0
"rt chrisrockoz hey mitt romney you know that huge lead obama has you built that gop2012 forward2012
",0.0,0.0
"battleground updateflorida obama 48romney 47   obama owns latino vote romney has double digit lead among whites httptco8nnumrvh
",0.0,-0.058823529411764705
"we will be having a team meeting today 6pm and a phone bank for cbd amp otr come in and help tea obama campaign volunteer
",0.08,0.0
"great news but ill believe it on nov 6 mt dianemnrn obamas lead starting to look insurmountable  httptcozmwa3kbq motherjones
",0.05263157894736842,-0.10526315789473684
"president obama schedules key meeting during united nations summit with whoopi goldberg httptco6hzjcx8m
",0.0,0.0
"so with the world on fire obama will not be meeting with any leaders from other countries as he is too busy prepping for debate
",0.04,-0.04
"women business morning digest obama warns iran on nuclear bid containment no option httptcot9kfwhf7 money pleasert
",0.0,0.0
"obama wouldnt have a chance of reelection if he wasnt black black churches would vote 4 him even if he said he was the devil christian1st
",0.038461538461538464,-0.11538461538461539
"rt drudgereport health premiums up $3000 obama vowed $2500 cut httptcoy4cecf3z
",0.0,0.0
"heard obama was going on the view but he aint gonna have time to meet any world leaders one on one wtf httptcof1yvvwql
",0.0,0.0
"women business morning digest obama warns iran on nuclear bid containment no option httptco5mgdc9wo money pleasert
",0.0,0.0
"obama to unga attacks of the last two weeks are not simply an assault on america they are also an assault on the very ideals of un
",0.0,-0.07407407407407407
"michael savage interviews man behind washington examiner expose of obama httptcojbk82vuj
",0.0,-0.09090909090909091
"rt josephsantoro shame paul ryans secret tape is even more extreme than romneys calls the greatest generation looters http 
",0.10526315789473684,-0.10526315789473684
"now thats how you look presidential httptcot8uunlzl
",0.0,0.0
"rt wsjwashington live blog barack and michelle obama on the view httptcorebi0hmu
",0.08333333333333333,0.0
"rt thefakeespn romney and obama consider shifting campaign focus from fixing the economy to fixing the nfl
",0.0,0.0
"madonna says we have a black muslim in the white house interesting how wrong she is right obama swears he not muslim amp hes not black
",0.11538461538461539,-0.11538461538461539
"rt ayourb rt eddyaniekan  i accept that people are going to call me awful things every day and i will always defend their right t 
",0.08,-0.04
"doingjustfine under obama healthcare costs have skyrocketed 189 percent httptcoju3qc7p0 tcot
",0.0,0.0
"my professor spelled obama with an apostrophe lol obama
",0.0,0.0
"rt abcnews in a speech to the un barack obama warns the us will do what it must to prevent iran from getting nuclear weapons httpt 
",0.038461538461538464,0.0
"rt littlebytesnews obama insults free speechgtobama film insults muslims and americans | war against islam httptconfcvwrhy
",0.0625,-0.125
"its intervention time for anyone who is even considering voting for obama they are obviously in a trance they need  a wake up call
",0.041666666666666664,-0.08333333333333333
"cnsnews reporters press wh why isnt obama meeting with foreign leaders in ny httptcobb3rb380uh because theyre not gay
",0.0,0.0
"how obamas quiet diplomacy at the un has helped spread human rights globally httptcovn7y2vub
",0.07142857142857142,0.0
"rt reng1247 obama will be one and done
",0.125,0.0
"obama campaign ofaco just called the newsroom to ask if id volunteer for them insert media bias comment here
",0.05263157894736842,-0.05263157894736842
"rt joyvbehar obama is being bashed for doing the view instead of meeting world leaders maybe hed rather talk to me than netanyahu e 
",0.0,0.0
"davidlimbaugh obama seems to be tempting fate bill clinton would show empathy obama  not so much
",0.0,-0.0625
"obamahistory on 20120519 chicagos archbishop obama will steal or close down all cat httptco8lp4r2xp election2012
",0.06666666666666667,-0.13333333333333333
"tea party super pac airs unique antiobama tv ad httptcoqn6q9o3a
",0.2,-0.1
"mariano rajoy se hace la foto de la recepción con los obama pero sin hijos httptco5ydj3m2s
",0.0,-0.0625
"obama leads from behind and our country is taking it from behind  coincidence  tcot
",0.0,0.0
"rt obamawire president obama warns iran in un speech  the president says time for diplomacy is running out and that iran must h 
",0.0,0.0
"rt khshan obama was stupid enough to say today at un that hes not responsible for amb stevens death  lack of security is derelictio 
",0.08333333333333333,-0.125
"los obama con un afectado de discapacidad cognitiva grave que inocente sonrisa la de la criatura httptcoq7ez36i8
",0.0,-0.058823529411764705
"my presidents black my family is too and i be god damn if i didnt vote for dude gtgtgt obama 
",0.0,-0.1
"rt bbryantjones times we live in muslim extremists who publicly state their hatred of usa and put america under sharia law are welco 
",0.043478260869565216,-0.08695652173913043
"rt chuckwoolery are you as i am struck  dumb by the continuing vulgarity of the stars that advocate for the obama administration
",0.045454545454545456,-0.045454545454545456
"rt robertathan obama in denies islamic war against america httptcon3uimghy  maybe he should go to a couple of intel briefs jus 
",0.0,-0.09523809523809523
"please tell us this is a joke howardstern  interviews obama supporters nofaithinhumanityleft httptcot3kxmupb
",0.07692307692307693,0.0
"rt nascarnac fam blog dried up material girl madonna calls obama the black muslim in the white house video httptcostj2q6eg  
",0.05,-0.05
"obama un speech challenges world leaders to confront intolerance at home httptcovzdrrzfx via huffpostpol
",0.0,-0.07142857142857142
"rt amykremer 42 days number of days until election day 2012 also number of days that michelleobama vacationed last year httpt 
",0.0,0.0
"rt huffpostpol obama throws down the gauntlet on intolerance in un speech httptco2deaxone
",0.0,-0.15384615384615385
"rt norsu2 obama continues apology tour at the un blames youtube for libyan violence  glenn beck httptcoojgkulpd  tcot p2 m 
",0.0,0.0
"rt thinkprogress romney just admitted obama has not raised taxes in 4 years watch httptcowrm2tjij icymi
",0.0625,0.0
"washingtonpost ezraklein  when you compare obamas recovery to worst recoveries in 20th century no obamas recovery is not impressive
",0.05263157894736842,-0.05263157894736842
"the birth certificate story is heating up again his followers want no part of it really scary stuff folks cspanwj cspj tcot news p2
",0.0,-0.041666666666666664
"atta boy ajfish10 university of virginia declines obama request to speak on campus uva 2012elections
",0.0,0.0
"obama picks another loser  taxpayers will lose another $465 million  httptco5nwwnaij
",0.09090909090909091,-0.09090909090909091
"i liked a youtube video from jer httptcozdtfvkpm the oprah winfrey show  barack obama and michelle obama part 5
",0.0,0.0
"obama 4 more years
",0.0,0.0
"rt dseaman obama to america guysss need to be able to imprison you wo trial and read all of your texts and vaporize you via dron 
",0.038461538461538464,-0.07692307692307693
"rt pambesteder obama on the view today ive been told im just eye candy hereobamacandynames milk dud
",0.058823529411764705,-0.058823529411764705
"replacement refs controversy obama samuel l jackson and khloe   httptco4lpbagbt
",0.0,-0.1
"saat konser madonna keseleo menyebut obama muslim kita memiliki muslim berkulit hitam di gedung putih berarti httptcoe8g8b3xw
",0.0,0.0
"kensaysthisshit so ken do i detect a suggestion in your posts that if you aint liberal obama acolyte you are nothing lol
",0.045454545454545456,0.0
"rt iamthewindowman why not micheal jackson declared himself the king of popwhy cant obama declare himself king of a nationhe has 
",0.0,0.0
"lol madonna gives new meaning 2 old dumb blond rt nymag here is madonnas incredibly unhelpful obama endorsement httptcomxdpbd1u
",0.10526315789473684,-0.05263157894736842
"madonna se réjouit davoir un président noir musulman httptcofnloqosv obama fail
",0.0,0.0
"obama versus obama part ii by thomas sowell on httptcobwybnv1w  a syndicate of talent httptcovpc2n0kw
",0.06666666666666667,0.0
"die spd will die finanzmärkte regulieren sie sollte die fehler kennen die obama machte schreibt tschröder httptcomictsqkf nd
",0.05555555555555555,0.0
"rt actoninstitute governments because of their coercive power do not feel the consequences of failure httptcofa8gteec solyndr 
",0.0,-0.11764705882352941
"new york magazine john heileman clinton almost like obamas running mate httptco3iblu8q6 clinton obama democrats fb
",0.0,0.0
"rt celebratetheusa gabbyhoffman netanyahu washingtondctea stand with israel obama is more than likely trying to mislead the publi 
",0.0,-0.1111111111111111
"rt wired obama defends free speech after asking youtube to review antiislam movie httptcobsfiwpia
",0.07142857142857142,0.0
"rt dseaman anonforecast a law criminalizing peaceful protest obama signed it total absurdityamp yet people r gonna vote for the dick
",0.047619047619047616,-0.047619047619047616
"rt 40ozvan its been quiet for romney ever since clinton stunted on that podium for obama
",0.0,-0.0625
"rt jorgeramosnews as president i accept that people are going to call me awful things every day obama said at unand i will defend 
",0.041666666666666664,-0.041666666666666664
"marissadanieri im hanging out with obama after his speach tomorrow cause you know we are like tight af lmao go to bed marissa
",0.0,0.0
"muslim brotherhood takes over egypt tunisia libya amp soon syriaobama built that
",0.0,0.0
"rt ntvdunya madonna obamayı müslüman yaptı httptcohhup6k35
",0.0,0.0
"interesante artículo sobre obama  el voto negro httptcosedwe6e2
",0.0,0.0
"daniel j mitchell  obama recordings reveal dependency as political httptcogugytxo3
",0.0,0.0
"httptcoghenpped httptcok5ibkikd
",0.0,0.0
"patriot game  obama vs romney video game httptcoinxzm8kg
",0.125,-0.25
"romney obama descend on battleground ohio  the associated press httptcoz9nwvbde
",0.0,-0.1
"economic trend lines for now favoring obama httptcoh27ne8cu
",0.0,0.0
"first read msnbcobama calls to fight human trafficking httptcocjckn7aq
",0.0,-0.1111111111111111
"niall im not hot liam what obama what justin bieber what demi what me what aliens what ireland what potaoes what
",0.047619047619047616,0.0
"rt anncoulter been busy but is obama still talking about that video i had no idea how crucial the retarded vote is in this election
",0.0,-0.04
"rt richarddawkins us friends please dont let the implosion of mormonic mitts campaign lull you into false security keep campaignin 
",0.1,-0.05
"obama versus obama part ii  thomas sowell  page 1 httptcozr1fdocs via townhallcom
",0.0,0.0
"rt thecypressgang patdollard politics obama vetting 1979 newspaper article by valerie jarrett fatherinla httptcoykbxycal 
",0.0,0.0
"rt johnjharwood new nytcbsquinnipiac swingstate polls obama +9 over romney in fl +10 in oh +12 in pa over 50 in all three
",0.0,0.0
"fngeneral ban kimoon is a crappy leader ahmadinejad killer and brack obama is worse blind eye to everything
",0.0,-0.16666666666666666
"rt sheeeratchet jay z and beyonce had a 4 million dollar dinner with president obamawtf they eat fresh dinosaur
",0.05263157894736842,0.0
"rt rontheanchorman lets see if who wins for president rt romney fav obama
",0.0,0.0
"romney stops pulling punches | fox news httptcoxjt8th1d via foxnewspolitics obama really won on ethnic middle america eg hispanics
",0.0,0.0
"rt dpatt32 ❒ romney ✔ obama
",0.0,0.0
"liliaep obama claim that bush is 90 responsible for current deficit gets 100 of pinocchios at wapo httptcovckjudjv tcot  ofa
",0.05,0.0
"reaganworld not really obama has floor of support of 47 and msm would be talking all day about his pvt life rather than whats going on
",0.038461538461538464,0.0
"rt steventdennis romney release blasts obama for being too lenient amp too tough on china at the same time i swear i am not making  
",0.04,-0.04
"hannah i like obamai mean im not gonna vote for him but hes a cool dudeid like to have lunch sometime  everybody okay
",0.043478260869565216,-0.043478260869565216
"in my dream last night i fulfilled my childhood fantasy of robbing a brinks truck except i did it with obama
",0.09523809523809523,0.0
"gingergibson if you lived in oh although you prob feel you do by now you would know how senseless this poll is obama only won by 4 in 08
",0.0,-0.034482758620689655
"kennedy jingle from 1960 adapted for obama in 2012  suburban life publications blog httptcowvoccw4x countryside
",0.0,0.0
"jansingco thefix   bill clinton is second only to mitt romney in winning the election for obama
",0.0,0.0
"rt alarabiyaeng madonna tells fans to vote for black muslim obama httptcofzctqeio
",0.0,-0.08333333333333333
"rt michellemalkin protest sign outside un message from egpytianamericans to obama stop supporting the fanatic muslim brotherhood == 
",0.0,-0.1111111111111111
"rt maxicat levin michelle obama is the new eva peron with her lunch standards  | httptcolp1qhpob httptcoih9sdd1x via s 
",0.0,0.0
"rt ronswanson2012 join the fight against obamas aporkalypse  httptcozvndoxgr
",0.0,-0.2222222222222222
"rt fuckeryisthis obama better get re elected or im gonna start telling people im canadian i just cannot associate with shit romney
",0.09090909090909091,0.0
"rt obacalypse if you are jewish and vote for obama you do so at your own peril and the peril of your ancestors and family romneyrya 
",0.0,-0.07692307692307693
"rt marketwatch former morgan stanley economist thinks china saved general motors not the obama administration httptcovyqqunvg $gm
",0.0,0.0
"jensparachane obama joke
",0.3333333333333333,0.0
"rt temeculav imwithmitt washingtondctea paul ryan we will undo obamas executive orders httptcojvegftry  via westjournalism
",0.06666666666666667,-0.06666666666666667
"rt mychel more cuts in greece and the entitlement crowd is yet adding more riots now this america will be our destiny w 4 more yrs  
",0.07692307692307693,0.0
"rt evalongoria u mean welfare rt nohateonjonas evalongoria romney stands for america he does not stand for the ones that live on  
",0.09090909090909091,-0.045454545454545456
"rush limbaugh obama is a serial liar httptconka3db6f
",0.0,-0.125
"these tickets to see obama at kent were more popular than the golden tickets from charlie in the chocolate factory
",0.1,0.0
"rt dennygirltwo obama is great at math he divides the country subtracts jobs adds debt and multiplies misery tcot teaparty
",0.05,-0.05
"gerfingerpoken who is this valarie jarrett she is a lifeless human being why does she have so much power is she barrack obamas real mom
",0.04,-0.04
"nu te lezen op numuziek madonna noemt opmerking obama ironisch httptcoianxjt3q in fb
",0.0,0.0
"rt iowahawkblog politico if you promise to stay out of the satire biz ill promise to stay out of the obama stenography biz
",0.08695652173913043,-0.043478260869565216
"obama clearly wants redistribution of wealth get something for nothing much like his own life still undecided  onetermpresident
",0.05555555555555555,-0.05555555555555555
"rt chavezchavis yeah president obama up by 4 in nc president obama is up in all of the swing states woot gotv obama2012 ofanc maddow
",0.0,0.0
"rt johnnyboyeli charges in obama tweet threats httptcoxz4s0r3v
",0.0,-0.125
"michelle malkin blaming obama for waging a war on womenwhat a wingnut malkin needs a transavaginal untrasound to snap her back to reality
",0.0,-0.043478260869565216
"please retweet  add your name and tell president obama youve got his back httptcodivdv6rh
",0.0,0.0
"rt feedmeoatmeal obama gt romney
",0.0,0.0
"adityaramadana kentucky man detained after running through roadblock with ammunition during obamas visit to region httptcorh6ayhkw
",0.0,0.0
"yup this about sums it up lewrockwell the two main reasons people will vote for obama or romney httptco2hbpo6xx 
",0.05263157894736842,0.0
"rt rtcom assange criticizes us involvement in arab spring denounces obama for exploiting it httptco5fejsxgp
",0.0,0.0
"rt marklevinshow obama lie 347184 httptcodjrmj7pn
",0.0,-0.16666666666666666
"rt teapartycat imwithmitt because im waiting for the rapture and according to revelations we need a war in israel and obama wont start one
",0.041666666666666664,-0.08333333333333333
"rt duaneaj tcot teaparty gop2012 40 days to go  rt if u r pumped and ready to vote obama out
",0.05,0.0
"rt dasred please pray for our military troops amp embassy personal amp all their family members as they need all the help to stay safe obama gives little
",0.07142857142857142,-0.07142857142857142
"rt beatingherunder mitt romney might as well vote for obama ass too 
",0.16666666666666666,0.0
"rt ohnoshetwitnt obamas daughters watch too much glee said bristol palin who must have watched too much 16 and pregnant
",0.05,0.0
"rt troywillits former navy seals to obama we are not bumps in the road httptcokjzgckio via breitbartnews
",0.0,0.0
"rt sarawhitford ===gt share this picture to let people know what obama said at the unga today httptcovyic5kf0
",0.0,0.0
"سوريا lol  how fn funny  httptcoagdu9sjb
",0.16666666666666666,0.0
"rt kyliejanekremer imwithmitt because barack obama believes you didnt build that
",0.0,0.0
"followme funny  xd truly funny  httptcoykzqynet
",0.5,0.0
"nationalsiblingsday lol  caught in the process  httptcotthicv8u
",0.0,0.0
"obama tacle romney sur la chine httptcoglvquvls
",0.0,0.0
"now to read some articles on the romney and obama debate and fall asleep
",0.0,0.0
"stevenfrancois obama socialiste  retourne a ton quid idéologique
",0.0,0.0
"why are there like so many 1d related things happening today do i look like obama 2 u
",0.0,0.0
"سكس totally cant understand this specific  httptcoomagmyff
",0.0,0.0
"rt lenouvelobs obama tacle romney sur la chine httptcow8ufcbxc
",0.0,0.0
"dciii only if sexual intercourse ended up being as good as this particular  httptcoslnngfjd
",0.07142857142857142,0.0
"cartoon of the day posted obama is going to win httptco05pzn408 cartoons  election 2012 tic tac toe barack obama campaign
",0.0,-0.05
"backinmiddleschool this is actually partially fn retarded httptco12sqgmpy
",0.0,0.0
"obama regime orders fbi not to treat people associated with islamic terrorist groups as potential threats httptco4j02tefs
",0.11764705882352941,-0.058823529411764705
"sagittarius just how can maria remove these kinds of pictures coming from the web  httptcompls3avi
",0.06666666666666667,0.0
"music i cant believe this is that this are the real deal  httptco1vxbtofn
",0.15384615384615385,0.0
"rt theteapartynet obama skips meetings with world leaders and instead talks football with with an iowa newspaper surprising no sad yes fail tcot gop
",0.0,-0.041666666666666664
"rt denarvaez obama dio más de 400 conferencias de prensa la presidenta solo 5 pero va a eeuu y responde preguntas el modelo y sus incoherencias
",0.0,0.0
"religious lunatic still upset about blasphemous artwork from 25 years ago httptcotb4d040f  but hes a christian so its ok
",0.0,-0.15789473684210525
"rt joenbc opinion rich lowry on how bill clinton trumped clint eastwood and swung momentum toward barack obama  httptcolppkdy0q
",0.05263157894736842,0.0
"porfiriogc lider no de demuestre un cariño con muuucho calor caribeño a los obama que usted sabe que son sentimentales y se derriten jaja
",0.0,0.0
"rt lvlittromney claims chikfila was directly attacked for being homophobic supports attacking obama by misquoting his speeches
",0.0,0.0
"obama in towntraffic bout to be stupid
",0.0,-0.14285714285714285
"rt guyalepage cest injuste mitt romney fait face à deux adversaires redoutables  barack obama et mitt romney
",0.0,0.0
"video obama romney differ on key education issues    httptcok4bhljx3 via nbcnews
",0.0,0.0
"rt mumtaznepal true deficit has risen $5 trillion over past 4 yrs false its all due to obama policies were still paying off bush credit card debt wint
",0.03571428571428571,-0.03571428571428571
"billmaher bill maher is a sick person nothing more than a hollywood liberal and a ah buddy of obama
",0.05263157894736842,-0.05263157894736842
"my obama buttonsampsignsampstickers gt
",0.0,0.0
"breaking fox news confirms obama admin designated benghazi sacking a terror attack win first 24 hours httptcopkfjq7l2 via hotairblog
",0.0,-0.10526315789473684
"rt aoshq reason  three reasons why obama lied about the benghazi terrorist attack httptcoblsmanks
",0.07142857142857142,-0.07142857142857142
"rt whinenot screaming obama supporter he gave us a phone he gonna do more httptcou74we6dy cleveland oh tcot tlot oneanddone omustgo
",0.047619047619047616,0.0
"ewerickson when mitt says obama cares about the middle class like i do on the campaign trail  the crowd needs to chant back my ass
",0.0,0.0
"the new obama ad using the romney 47 per cent tape is almost as brutal as the singing one httptcoh2egay7m
",0.0,-0.05
"taxpayers spent $14 billion on obama family last year   httptcohiwd9do5 tcot
",0.0,0.0
"rt politicalwire new obama ad slamming romney on his 47 comments may be the most devastating of the presidential campaign httptcorj9ajd73
",0.0,-0.047619047619047616
"rt realdonaldtrump 40 days until the election crunch time mittromney must stay on offense and take the fight to obama
",0.0,-0.05
"rt edincali morning bell obama and congress are choosing to cause a recession httptcorxjrt5m4 via heritage
",0.0,-0.0625
"judge backs ban lobbyist ban on govt boards a federal judge has backed the obama administrations ban on lobby httptcowkymxo6d
",0.0,0.0
"rt sheeeratchet jay z and beyonce had a 4 million dollar dinner with president obamawtf they eat fresh dinosaur
",0.05263157894736842,0.0
"rt mnelson9544 taxpayers spent $14 billion on obama family last year perks questioned in new book httptcohkloxqpf
",0.0,0.0
"tyler saysoops cont most selfish and infantile encrypted that has ever walked this earth potus obama you need to take care of your
",0.0,-0.08695652173913043
"judge backs ban lobbyist ban on govt boards a federal judge has backed the obama administrations ban on lobby httptcopkp1ncui
",0.0,0.0
"rt davidshuster obamas latest ad now running in 7 states is simple yet devastatingly effective 2012 romneysownwords  httptco6qjedf7s
",0.1111111111111111,-0.05555555555555555
"why is everyone shocked about obama admin lying about ambs murder his admin has been lying amp lawless about nearly everything since day 1
",0.0,-0.16666666666666666
"not to mention mitt romney is banning all birth control no govote obama
",0.0,0.0
"lmfao obama romney dead httptcoie8fgats
",0.0,-0.2
"obama claims mittromney as written off many of us  that is a political lie  dont believe him vote mitt romney for a better america
",0.041666666666666664,-0.041666666666666664
"rt sc guest list obama plus 40
",0.0,0.0
"theacademyclub1 amp the obama campaign 2012 voter registration and music showcase amg httptcoehvwv2gt
",0.0,0.0
"if youre complaining all day about obama youre missing the actual problem hes the distraction dummyhead romney too  ken nelson
",0.0,-0.15
"realdonaldtrump mittromney mr trump you lack what to say obama is more intelligent than both of you combined
",0.05555555555555555,-0.05555555555555555
"barackobama obama 2012 is the right man
",0.14285714285714285,0.0
"should obama add a talent portion to find his next secretary of state vyurkevich says duh httptcoq2xlp81z
",0.058823529411764705,0.0
"ofaco thank you for your courage president obama
",0.125,0.0
"rt babyloncat mainstream media public enemy no 1 httptco80yvfnaq via ibdinvestors
",0.0,-0.09090909090909091
"vote obama or go broke
",0.0,-0.2
"rt lookatme rt lookatme back from making phone calls for obama
",0.0,0.0
"factual destruction of the crutch republican campaign narrative bsl does this every fall not merely a well timed obama move
",0.05,-0.05
"gangstaxxmg like shit girl  make sure you get the blue cup obama
",0.08333333333333333,0.0
"rt itsrealbrent rt itsrealbrent prez obama at the a$vp party lastnight veryrare httptcoacnylysi
",0.0,0.0
"super creepy obama and clinton push a lie on the american people about a terrorist attack that killed government official and security
",0.09090909090909091,-0.09090909090909091
"rt taylorntobey rt taylorntobey obama looks like a bro
",0.0,0.0
"rt jameshaning rt jameshaning turns out obama got it right on iran sanctions httptcoikgx0iak
",0.07142857142857142,0.0
"rt teapartycat rt teapartycat why cant people see that obama is the worst president ever the evidence is obvious to those of us who cant remember  
",0.0,-0.038461538461538464
"rt teapartycat rt teapartycat why cant people see that obama is the worst president ever the evidence is obvious to those of us who cant remember  
",0.0,-0.038461538461538464
"rt sylviacox3 rt sylviacox3 taxpayers spent $14 billion on obama family last year including perks trips etc   httptcoiyghdt2p httptco 
",0.0,0.0
"rt slone rt slone obamas amerika 55 of small business owners would not start a business today httptcolrfiydeo tcot
",0.0,0.0
"barack obama he is sutpid he think people like him becuse he send them money know going send them phone ignornt son of the bitch
",0.0,0.0
"obama phone httpstcoc5kncpv2
",0.0,0.0
"why cant we all just get along and say as a whole that we dont like obama at all  why cant we be friends
",0.08333333333333333,0.0
"must watch this enthusiastic obama supporter typical  seiu pd 11 hr to protest~unbelievable  video httptcorxm9kvwv tcot
",0.125,0.0
"nj high school students planning cafeteria boycott to protest obama guidelines httptcon05ek3ux
",0.0,-0.16666666666666666
"rworldnews spam filtered obama campaign romney foreign policy unmitigated disaster httptcouuwabeft
",0.0,-0.09090909090909091
"ijasonalexander fuck you stupid liberal  you dont know shit you are a jewish  obama hate jewish and christian  how you can help this
",0.08695652173913043,-0.043478260869565216
"rt dloesch rt dloesch during bush we hate the patriot act postbush when obama extends scope and duration we love the patriot act
",0.13043478260869565,0.0
"rt inspireselena rt inspireselena me justin bieber is so djksbgjvbfjvdffbg parents what friends what teachers what obama what aliens what  
",0.05,0.0
"rt democrwatchdog rt democrwatchdog madonna must be stunned rt huffpostpol obama surges ahead among catholic voters httptcoydtf4pob
",0.058823529411764705,0.0
"httptcofrduux7g httptcoqoclsfaj
",0.0,0.0
"rt linnyitssn rt linnyitssn look at this stat obamas 1st year was bad he cant help the chaos he found look what happened after the first year  
",0.037037037037037035,-0.07407407407407407
"annewheaton wilw thanks obama httptcofro68hmj
",0.0,0.0
"rt klsouth rt klsouth obamas comprehensive list of tax increases httptcoprmtfase  read more about obamas recession gt httptcolbilk8c7
",0.05555555555555555,-0.05555555555555555
"rt patdollard rt patdollard audio  rush barack obama is a serial liar and i think its time to call him out on this httptcolguka90b tcot  
",0.0,-0.04
"screaming apparent obama supporter explains why we need to reelect him he gave us a phone he gonna do more httptcootsdanlt js
",0.045454545454545456,-0.045454545454545456
"cnn distrust between israel and us david gergen says pres obama and pm netanyahu talk often but didnt mee httptcobjdcjeex
",0.0,0.0
"rt thedailyedge rt thedailyedge obama ill ask the wealthiest to pay a little more romney ill tax the bottom 95 take food aid from 13m and  
",0.0,-0.11538461538461539
"so the question that arises is that is america still interested in obama
",0.07692307692307693,0.0
"wake the fuck up  samuel jackson fait la pub dobama httptcodnrui1yy
",0.0,0.0
"cameron obama and the ladies  httptcohkcntpms blog
",0.0,0.0
"rt bethreinhard rt bethreinhard why is obama winning ask will hipster star of mcdonalds ad httptco0j8gm9ab and read nj  obama economy  ht 
",0.09090909090909091,0.0
"washington times lambro obamas electionbuying bingewashington timeswhen the obama administration awarded tax credits to promote clean
",0.0625,0.0
"driving to wrk amp thought of this obamas presidency proves that racial harmony is a dream that will not become a reality in my lifetime
",0.12,0.0
"40 mainstream media headlines youd see if romney was a democrat and obama was a republican  john hawkins httptcolvmy93ts
",0.0,0.0
"blahblahblah here you go niall ferguson can break it down for you time to tear down that hopenchange poster  httptcogtczedka
",0.0,-0.1
"samuel l jackson wake the fuck up obama ad 2012 httptcoqttmlvor via youtube
",0.0,0.0
"httptcowpevd1mv fact check obama ad slams romneys education planklastvclaim an advertisement endorsed by president barack obama
",0.0,0.0
"republicans lashed out at president barack obama and senior administration officials over their evolving description httptco3yoxmsfm
",0.0,0.0
"stocktons first poll indicates leads for obama menendez lobiondo  httptcooy2mfbsn httptcouttnhvvg
",0.0,0.0
"bill clinton to stump for obama in nh next week httptcoyjoxl9br
",0.0,0.0
"a jewish pac huh they know obama is antiisrael right
",0.1,0.0
"rt ragingred rt ragingred ibd obamas recovery is a sham and the numbers show it httptco6tbhtqef economy lnyhbt tcot ocra war teapart 
",0.0,-0.09090909090909091
"rt twitchyteam rt twitchyteam viral video obama supporter says murdered us ambassador to libya had it coming httptcokcc3viip
",0.05555555555555555,0.0
"gallup obama 50 romney 44
",0.0,0.0
"rt pewresearch rt pewresearch only time romney got more attention than obama on twitter was week of video with his 47 remark httptco9spbnvlj
",0.0,0.0
"rt itsfunnylife rt itsfunnylife ❒ obama ❒ romney ✔ yoga pants
",0.0,0.0
"rt crampell rt crampell oops irans top news agency duped by onion article claiming rural whites prefer ahmadinejad to obama httptcoeodpnjez
",0.047619047619047616,0.0
"romneyryan2012 one example of biased poll question   is obama leading in the polls because romney is inept at cont httptcokhvksv7l
",0.05,-0.1
"ann coulter interview part ii media stoking racial tensions to get obama reelected | httptcoaw3r5gpg httptco8j6zp7dm
",0.0,0.0
"restorethnation an impeach obama petition and one to free the guy who made the film obama blames his lousy sellout foreign policy on
",0.043478260869565216,-0.043478260869565216
"rt theplumlinegs rt theplumlinegs gallup tracking still holding at six point lead for obama 5044 approval at 50 httptcolyace7dd
",0.05263157894736842,0.0
"obama isnt even winning his practice debates  why  his policies and positions arehave failingfailed
",0.07142857142857142,0.0
"sorry but mitt is just out of touch and the country knows it thats why obama is winning where repub gov are tweet me nov 7 dcofstaff
",0.037037037037037035,-0.037037037037037035
"new antiobama ad quantum of easing spoofs 007 httptcouim1gwri tcot
",0.0,0.0
"rt ap rt ap the race obama now can call himself job creator httptcofl2vra7k election2012
",0.0,0.0
"im actually embarrassed by my lack of knowledge around the whole frat pledging lifestyle
",0.0,-0.07142857142857142
